Seq	Peak24	E Peak24	Contrast	E Contrast	Rating	log Pi	E log Pi	e log Pi	E e log Pi	log Lam	E log Lam	e log Lam	E e log Lam	d log Lam	E d log Lam	log R0	E log R0	d log R0	E d log R0	log H	E log H	e log H	E e log H	log h	E log h	e log h	E e log h	log Hin	E log Hin	e log Hin	E e log Hin	log hin	E log hin	e log hin	E e log hin	breadth50	E breadth50	d_breadth50	E d_breadth50	log s	E log s	e log s	E e log s	log S	E log S	e log S	E e log S	log ss	E log ss	e log ss	E e log ss	log SS	E log SS	e log SS	E e log SS	core_bratio	E core_bratio	wing_bratio	E wing_bratio
461	0.35691166400172913	0.0	0.0023987129579035277	0.0	3.0	1.178357304435081	0.47013895610283174	0.06723870729991027	0.0012177467159832285	0.23130049749952306	0.0	0.08393684302481745	0.0	-0.028648951157777703	0.0	0.7803012268536276	0.0	0.06649164117368193	0.0	0.34042610587884187	0.0	0.10586857783371824	0.0	1.1207273327324694	0.0	0.08238335649003618	0.0	0.3980957797874032	0.0	0.11937393803344308	0.0	1.1783970066410308	0.0	0.09914130690909133	0.0																								
462	15.854772928789549	0.0	0.10156054255817452	0.0	2.0	0.14552795430058188	0.11132570175227173	0.032110963382882954	0.006333151491753098	0.10034493343630502	0.0	0.04480648874341451	0.0	0.07765516748225783	0.0	0.95849992084343	0.0	0.013319725684161303	0.0	0.07199371134421391	0.0	0.0225096394207938	0.0	1.030493632187644	0.0	0.018145764645030753	0.0	0.2358863373062374	0.0	0.08179217668275367	0.0	1.1943862581496674	0.0	0.08070034122729276	0.0	118.4748555032417	0.0	-5.75654616251304	0.0	1.3647302887658415	0.07296050651513206	-0.027406545453033723	0.004828875305934484	0.40623036792241135	0.07296050651513203	0.030517458611770288	0.004375597729951808	1.3941852904529586	0.0	0.011676844271262305	0.0	0.43568536960952836	0.0	0.017713378684954987	0.0	0.5082543648428256	0.049892935431970944		
463	7.127837572062725	0.0	0.052922267124643006	0.0	4.0	0.303038603590477	0.01822234707733081	0.01664381726918229	0.0011832170492220258	0.24698876558756264	0.0	0.02455607484349086	0.0	0.08567528596649987	0.0	1.2022631797786316	0.0	0.009072039161934674	0.0	-0.007237453691006357	0.0	0.021902513214761308	0.0	1.1950257260876251	0.0	0.019935350274502765	0.0	-0.02454596313012101	0.0	0.030935065453207084	0.0	1.1777172166485106	0.0	0.029574928233869476	0.0	74.16799033681849	0.0	-1.156720751520595	0.0	1.4030504153638512	0.005613558878619997	-0.009359765660762572	0.0001779615622074981	0.20078723558521971	0.005613558878620057	0.01303523318061193	0.0001279682708091613	1.3885742305012323	0.0	0.01799565154467866	0.0	0.18631105072260076	0.0	0.02015304862975257	0.0	0.44663037590121374	0.004183728358855984	1.515380856061304	0.014420158482436213
464	5.651926147444482	0.0	0.04208260321421167	0.0	3.0	0.06641538317154243	0.028194155506703927	0.04331928961258904	0.0013619519104466292	0.10973752710448302	0.0	0.04274969484259126	0.0	0.06757602280446615	0.0	1.242815984601749	0.0	0.0349377876942495	0.0	0.03344809063502734	0.0	0.03707287754505059	0.0	1.2762640752367764	0.0	0.012399566141678692	0.0	0.05701078032577448	0.0	0.03493888815605466	0.0	1.2998267649275235	0.0	0.00027730238521354075	0.0	83.519721167835	0.0	11.860357554192568	0.0	1.4296872394261475	0.01025756489983152	0.06706380890581735	0.0023562259191856946	0.1868712548243984	0.010257564899831553	0.0756239551831285	0.0020935890616728876	1.4491486793960309	0.0	0.10884142148205904	0.0	0.20633269479428154	0.0	0.11431143442019992	0.0	0.47089902162254066	0.006580899062371545	1.6120553940436457	0.03373134340267138
465	0.308091281558062	0.0	0.002159542932842474	0.0	3.0	0.7426381436900072	1.2148949529087512	0.05523414950083968	0.048211761264073755	0.244163988936798	0.0	0.06469193076070988	0.0	-0.05379692463802384	0.0	0.698766833259355	0.0	0.021020737125066385	0.0	0.25120945933877925	0.0	0.08050012507110998	0.0	0.9499762925981341	0.0	0.07770713446771287	0.0	0.2532316712320247	0.0	0.081125594575537	0.0	0.9519985044913797	0.0	0.07835490224582795	0.0	123.03402646469102	0.0	9.131518323520183	0.0	1.6703253017750195	0.9997217400195568	0.06753765225654833	0.06183312287448642	0.9715584685156645	0.9997217400195567	0.07249690211493086	0.057603343436842064	1.3564093188850423	0.0	0.07735456469171957	0.0	0.6576424856256875	0.0	0.08015984074289675	0.0	0.28275999494759985	0.35224056293053024		
466	1.5871486555076029	0.0	0.013027207388342904	0.0	0.0	0.33635507011813437	0.06020555834951783	0.01395906705523293	0.0009135035795208968	0.2306040116331186	0.0	0.04380325809581651	0.0	0.0051556664481390724	0.0	1.010336032743361	0.0	0.010715456727473876	0.0	0.1373887409896371	0.0	0.09338405639069484	0.0	1.147724773732998	0.0	0.09276724085097125	0.0	0.24817059272748232	0.0	0.12124571816275469	0.0	1.2585066254708432	0.0	0.12077128450059549	0.0	105.02478339669845	0.0	0.7781404261387053	0.0	1.45607008855795	0.03602845244149842	0.005345384817915795	0.00042734823257666276	0.4457340558145893	0.03602845244149839	0.011978765671700482	0.00019394220937229701	1.4503887586528943	0.0	0.010059514318947476	0.0	0.44005272590953304	0.0	0.01469744335629413	0.0	0.39864138964036644	0.02339891587022329	1.9257674297849545	0.08722698994760816
467	21.546918270383383	0.0	0.14887980332190742	0.0	3.0	0.37699742610493364	0.06069154955138481	0.014732733842577728	0.0025048222122703956	0.2678078404807586	0.0	0.051241216555058776	0.0	-0.02979786067144528	0.0	1.0186316543700076	0.0	0.007678052741774883	0.0	0.17099602334840322	0.0	0.011865785652785746	0.0	1.189627677718411	0.0	0.009046788118021733	0.0	0.1822717086218227	0.0	0.016301624473540145	0.0	1.2009033629918304	0.0	0.014380210936243117	0.0	104.67580143638173	0.0	5.892871019639415	0.0	1.4874042649485288	0.03699628671550134	0.042632627619472376	0.0033311130239188583	0.4687726105785213	0.03699628671550135	0.04332109094921301	0.0032804084962483404	1.4927238132992755	0.0	0.042963716378635906	0.0	0.4740921589292679	0.0	0.04364439733768063	0.0	0.46622105640503003	0.02461170918824851	1.4360128415525573	0.03789005394069852
468	0.14308582121919097		0.0009139948492518138		0.0	0.3985909753061609		0.07936742095668922		0.41119409826723263		0.0771248099865611		0.27349697373171583		0.6627627572836465		0.0625360513080417		0.41605309342415653		0.222280376146693		1.078815850707803		0.2133021516692068		0.3660473078315222		0.22183013895037207		1.0288100651151686		0.21283292234412265																									
469	33.0271491815528	0.0	0.15160841558616311	0.0	2.0	0.2396090345038279	0.0804096955407481	0.026137244565592955	0.006908247853265809	0.25299548138584793	0.0	0.05005444541046462	0.0	-0.0423047834362403	0.0	0.9838509052243554	0.0	0.010748415265118076	0.0	0.17880781417407485	0.0	0.014719791777860964	0.0	1.1626587193984301	0.0	0.01005702934629108	0.0	0.1399400212186864	0.0	0.014233923271194387	0.0	1.1237909264430417	0.0	0.009331459745335982	0.0	135.06246682731057	0.0	-15.854178681353048	0.0	1.5387848156163215	0.06431601143539166	-0.07613215747833392	0.0077885296522029225	0.5549339103919659	0.06431601143539174	0.07689232446595916	0.00771152390916494	1.9727154374058422	0.0	-0.26348204463095776	0.0	0.9888645321814868	0.0	0.2637011874710113	0.0	0.43531540000726604	0.03614212959708291	1.302982725972508	0.03211297872600399
470	31.32738383207847	0.0	0.15392806989755903	0.0	2.0	0.40894875084898713	0.22477452868231415	0.0437411498437773	0.005206071122768004	0.24549281517716884	0.0	0.06637902896805126	0.0	0.12485172873973145	0.0	0.9453827134341086	0.0	0.036697925344227646	0.0	0.21385159927562195	0.0	0.036745855603764546	0.0	1.1592343127097304	0.0	0.001876214135489056	0.0	0.254345690714418	0.0	0.040709873690281194	0.0	1.1997284041485266	0.0	0.017622601717911666	0.0	128.71640622145264	0.0	-5.105524208622057	0.0	1.6024496993094008	0.18336409746900634	-0.03136322369419842	0.007062838541842212	0.6570669858752926	0.18336409746900642	0.048465624828769927	0.0047002968840023675	1.6605041394350437	0.0	0.04006062384281808	0.0	0.7151214260009352	0.0	0.05432854965159912	0.0	0.41954353293448393	0.09384062591175313	1.2324262236827146	0.05241359793555362
471	38.81082323341394	0.0	0.1846501995810231	0.0	2.0	0.4717066928498675	0.10153103302951574	0.011593855500849936	0.0034586860351616764	0.2979236680483414	0.0	0.05457099404560195	0.0	0.08183773712112027	0.0	0.9728002122807622	0.0	0.0020806145994644158	0.0	0.1652038314903501	0.0	0.005294514228616129	0.0	1.1380040437711123	0.0	0.004868564860974347	0.0	0.3419448901592957	0.0	0.07586824361482569	0.0	1.314745102440058	0.0	0.07583970880803166	0.0	123.1216978252566	0.0	3.984861459880726	0.0	1.6391369478691382	0.07994921056483266	0.02771205931908045	0.00283342345474619	0.6663367355883759	0.07994921056483277	0.02779058177641101	0.00282567133446745	1.7068409129931237	0.0	0.11064890281878896	0.0	0.7340407007123616	0.0	0.11066846277107723	0.0	0.47593052640049277	0.04232208160179616	1.192740276378921	0.01974026177639993
472	8.465981477098595	0.0	0.058084192613554526	0.0	3.0	0.6065012842549716	0.22360124404573203	0.010941834830115281	0.0051261974627500595	0.3599580447759038	0.0	0.057836873882980304	0.0	-0.16758450142425074	0.0	0.9718386641469715	0.0	0.004621927670000236	0.0	0.24819346310949694	0.0	0.004625717959252044	0.0	1.2200321272564683	0.0	0.0001872197955160519	0.0	0.2062810725947284	0.0	0.02268280357394965	0.0	1.1781197367416998	0.0	0.022206921501812655	0.0	95.02876190106365	0.0	-6.405387327417571	0.0	1.4935436250055245	0.12362077003850297	-0.06645058787652684	0.01770859024757729	0.5217049608585531	0.12362077003850305	0.06661872930807028	0.01766566708074655	1.455421873390388	0.0	-0.11989879857320392	0.0	0.48358320924341686	0.0	0.1199878498627442	0.0	0.4278214503577908	0.07711964898687249		
473	24.488821088709287	0.0	0.19012099916891953	0.0	3.0	0.6039555337020234	0.09034651665586635	0.01661851282949026	0.0007591580920759397	0.2517143222723373	0.0	0.05287466772320615	0.0	-0.23338032938165706	0.0	1.0628330346244426	0.0	0.015385321138576774	0.0	0.08720995304217632	0.0	0.015437307876957573	0.0	1.150042987666619	0.0	0.0012658467327599393	0.0	0.12160539964395457	0.0	0.021743676385193852	0.0	1.1844384342683971	0.0	0.015364874103190677	0.0	92.15096479987807	0.0	5.77826897484897	0.0	1.5508364755304298	0.04664901921801668	0.05986103702461976	0.006587303348521529	0.48800344090598724	0.04664901921801667	0.06182036286860676	0.006390184496254898	1.39421532816231	0.0	-0.026810236051057246	0.0	0.3313822935378676	0.0	0.030911112300442172	0.0	0.3092905463126452	0.026631500151597556	2.350192953972984	0.18562097931595395
474	9.887285710374504	0.0	0.049790845736137394	0.0	1.0	0.1688051730493381	0.1704047131545854	0.08111876765824642	0.02156950208183953	0.19585484688287558	0.0	0.04812979704930692	0.0	-0.04201189188945165	0.0	0.8582896596014726	0.0	0.04058370532854876	0.0	0.2680389245916224	0.0	0.11607701926618628	0.0	1.126328584193095	0.0	0.10875126327325173	0.0	0.3008920098377192	0.0	0.12350683708988798	0.0	1.1591816694391919	0.0	0.1166486248086691	0.0	122.53224575488292	0.0	8.243500532053872	0.0	1.301701563502333	0.1179458535592665	0.03942527404673877	0.01023195511858907	0.4434119039008603	0.11794585355926665	0.0568899416556968	0.007216562266643134	1.4489140286910136	0.0	0.0648850755319591	0.0	0.5906243690895413	0.0	0.07653175919174024	0.0	0.3984937138338453	0.07577180052945666		
475	-3.9203770823096042	0.0	-0.018914182070885792	0.0	1.0	0.09810299336674837	0.25620304425647916	0.13225584585480304	0.027604312597986975	0.08066858581382046	0.0	0.11735476321565315	0.0	0.14793631646160377	0.0	0.7890650277137299	0.0	0.0953963483397684	0.0	0.3524551068581887	0.0	0.13510207758811318	0.0	1.1415201345719186	0.0	0.09566665088766367	0.0	0.3550552288601063	0.0	0.1356165145854155	0.0	1.1441202565738362	0.0	0.09639178259443995	0.0																								
476	1.2606186607698284	0.0	0.006367679125408319	0.0	1.0	0.3397296953366069	0.5592675787430851	0.1770433963304444	0.030072816618203112	0.04426207726083667	0.0	0.1718941445621814	0.0	0.12352425737267529	0.0	0.7387142301439468	0.0	0.15745938587868824	0.0	0.17761618614380473	0.0	0.1589939691194101	0.0	0.9163304162877514	0.0	0.02203687852329105	0.0	0.4512463640650907	0.0	0.19394978830622914	0.0	1.1899605942090374	0.0	0.11323896053363196	0.0																								
477	418.3229317097682	0.0	0.8619238193213993	0.0	3.0	0.26688882006661624	0.01526876909633601	0.01755903628398545	0.0014943891770232583	0.17853248715716652	0.0	0.040524457230020745	0.0	0.10487659477218543	0.0	1.1122172666783707	0.0	0.0146902494661386	0.0	0.22813242034624745	0.0	0.02485557371413542	0.0	1.340349687024618	0.0	0.020049840779453446	0.0	0.14458203200724468	0.0	0.026255441783522893	0.0	1.2567992986856154	0.0	0.0217610843909621	0.0	106.09050218895067	0.0	-0.3619846460289011	0.0	1.5236372171784547	0.008926399137171333	-0.0022462458034558795	4.71091030634269e-05	0.4114199505000839	0.008926399137171307	0.014861039511246269	7.114474699028495e-06	1.5169885995912418	0.0	0.0653530936860669	0.0	0.40477133291287104	0.0	0.06698380613041649	0.0	0.504400640969815	0.0059662663071461805	1.4088628602372484	0.00992032481998504
478	0.5856704811671698	0.0	0.0031561879805548695	0.0	3.0	0.3276718423476806	0.27467397616241856	0.1275697075770458	0.011965406007182277	0.06671714565947197	0.0	0.12495932097167754	0.0	-0.059236228757712624	0.0	0.8125622021543114	0.0	0.1152654316778688	0.0	0.3114701018057074	0.0	0.15359101256656693	0.0	1.1240323039600189	0.0	0.1015090114292218	0.0	0.4014758184111617	0.0	0.16868039551156844	0.0	1.214038020565473	0.0	0.12315419639644326	0.0																								
479	5.887050182140388	0.0	0.03368298238394312	0.0	0.0	0.3053612696489098	0.0866857218567873	0.025289243410836628	0.002323827572654405	0.21129227229323636	0.0	0.03272902417204206	0.0	0.04281000106310027	0.0	1.0048421194842108	0.0	0.016296597022364766	0.0	-0.27855133692485556	0.0	0.2882025392968792	0.0	0.7262907825593552	0.0	0.2877414196508035	0.0	0.21040995373404017	0.0	0.05580958558780406	0.0	1.215252073218251	0.0	0.053377249544848966	0.0	109.17396304543517	0.0	6.518644170109312	0.0	1.4606639142315119	0.05424478743912006	0.04165413391232071	0.004769004949618658	0.4558217947473009	0.054244787439120166	0.04475121905230888	0.004439022184020738	1.4792669026830512	0.0	0.08742005987953444	0.0	0.47442478319884024	0.0	0.08892607010236502	0.0	0.41103587621417836	0.03419503710014232	1.6743103638585826	0.08899604643036557
480	24.358660042849618	0.0	0.09379358588975113	0.0	1.0	0.27450995707404763	0.13356738340680036	0.16285931047714763	0.0049387313515312815	0.12059295058266566	0.0	0.17265273868907668	0.0	0.048331494056696254	0.0	0.7585075548775855	0.0	0.15385106604955562	0.0	0.1759167603602438	0.0	0.15467397352355403	0.0	0.9344243152378292	0.0	0.01593384953425764	0.0	0.3268167953776386	0.0	0.17115562103304852	0.0	1.0853243502552241	0.0	0.0749939736687142	0.0																								
481	-0.6672070794690549	0.0	-0.0036040385677135133	0.0	1.0	0.005695561945469181	0.1700021935981186	0.14642741293072356	0.021254131116657842	0.06344113584107045	0.0	0.12539883982412178	0.0	0.022327827990242865	0.0	0.7437831433925447	0.0	0.11028361637957358	0.0	0.20515638428494734	0.0	0.13024770257408147	0.0	0.9489395276774921	0.0	0.06929637785677858	0.0	0.3129596904076869	0.0	0.15008329117950234	0.0	1.0567428338002316	0.0	0.10179645499482941	0.0																								
482	0.21805265652903583		0.0011543082244327594		2.0	0.37511482802486024		0.09676162491063908		0.26615164882044134		0.10813585433266358		0.05698585039719025		0.6683923845322832		0.07403329216983141		0.2701778404781999		0.11598025760280191		0.9385702250104832		0.08927761087814047		0.3235942786675714		0.12772159765103128		0.9919866631998546		0.10407630929768935																									
483	-0.4460349829383762		-0.002460576724057125		2.0	0.8148752095507683		0.09052976774616121		0.41323258263476237		0.10218210310571316		0.12303105663462251		0.6664533577717555		0.0897166810224736		0.22704739628530504		0.11471872326701948		0.8935007540570605		0.07149337461839893		0.32338027004697145		0.1346964817499049		0.989833627818727		0.1004691959862036																									
484	5.048925873569098	0.0	0.028181053371595256	0.0	3.0	0.7431431078700655	0.6252702063492886	0.01489457358991507	0.007369948821340713	0.3044045095440087	0.0	0.056882221576833945	0.0	0.11649884091728051	0.0	1.077657683553678	0.0	0.006694036293687901	0.0	0.14140313778798067	0.0	0.006702013288091541	0.0	1.2190608213416585	0.0	0.00032689480348383897	0.0	0.2161094461825985	0.0	0.03469369782924445	0.0	1.2937671297362765	0.0	0.03404177649838078	0.0	95.53673427659668	0.0	-9.03892352074557	0.0	1.7081876097052913	0.38960355680669906	-0.11806278588555363	0.08395034773556244	0.6305299261516135	0.38960355680669917	0.11831241075429293	0.083823435724277	1.485507490117494	0.0	-0.030608796687198164	0.0	0.40784980656381614	0.0	0.03133222871963378	0.0	0.3326768029615239	0.1771875223085281	2.127218753345798	0.8808150058041877
485	120.66296996103267	0.0	0.4957860094063658	0.0	4.0	0.6276932161910326	0.11964792476855993	0.006472121057455545	0.0015214203362271164	0.3919967752966271	0.0	0.0500497652220167	0.0	0.17802137760729927	0.0	1.1726438250985443	0.0	0.004664451809457323	0.0	0.10816070127563367	0.0	0.013335366128225714	0.0	1.280804526374178	0.0	0.012492993199833255	0.0	0.04349388151983887	0.0	0.02089319642006558	0.0	1.2161377066183832	0.0	0.02036586717929515	0.0	103.18985382385448	0.0	-8.814445253201555	0.0	1.7899319891971501	0.0790863183119539	-0.08649009235012006	0.011668363203950573	0.6172881640986059	0.079086318311954	0.08661722436584902	0.01165225912499969	1.7391616313887244	0.0	-0.007431986304156274	0.0	0.56651780629018	0.0	0.008774481814210805	0.0	0.3235023073726025	0.04177921131177484	1.6303310354374219	0.0898512976482116
486	199.7188698814326	0.0	0.775945957933665	0.0	4.0	0.3524994481533322	0.06280930919975129	0.0107622942088565	0.0017098710562654933	0.14224735930945104	0.0	0.0157176593060703	0.0	-0.05193307937767511	0.0	1.5616502706253532	0.0	0.008534730494168512	0.0	-0.1608155372246014	0.0	0.02102595631184595	0.0	1.400834733400752	0.0	0.01921585840444201	0.0	-0.06776741517216228	0.0	0.05801897140994373	0.0	1.4938828554531909	0.0	0.05738779851902124	0.0	71.92071785152312	0.0	-3.130290361858428	0.0	1.7588299693953804	0.01821480115472201	-0.027065185540662753	0.001667773111824433	0.19717969877002725	0.018214801154722012	0.028381950036944773	0.001589866265119518	1.684317469387618	0.0	-0.038028474551112156	0.0	0.12266719876226485	0.0	0.03897443394448051	0.0	0.4105574007732647	0.013455147104282967	2.082323869434258	0.11581559222147578
487	12.841588948304134	0.0	0.0666813529756675	0.0	3.0	0.3544788687066401	0.07083370162441753	0.03509956827373626	0.0021136534067042116	0.18555539570465804	0.0	0.04202081831173799	0.0	0.027772477122175492	0.0	0.9853004070607513	0.0	0.030806173341371257	0.0	0.08110683386819455	0.0	0.04327958751910058	0.0	1.0664072409289458	0.0	0.030399052285965674	0.0	0.1763347005233614	0.0	0.035852991397604526	0.0	1.1616351075841127	0.0	0.018341665033962725	0.0	96.83530736852417	0.0	5.695514404180507	0.0	1.3839714665119238	0.03730988662759018	0.042207109828264484	0.003835586038543094	0.3986710594511727	0.037309886627590313	0.05228640142211135	0.0030985018538813762	1.3230456550397198	0.0	0.05964937141562205	0.0	0.3377452479789686	0.0	0.06713469912211897	0.0	0.4048123709269051	0.025118091574092193	1.4982963222623702	0.05368449165663809
